id,name,selling_price,remark,date_updated,alphacode,slf_no,ral_shade,pantone_shade,is_final_good
41006,GREEN,1187.0,,2025-11-24,"['CGRLOO', 'CGRLOX', 'CGRLSF', 'CGRLSM', 'CGRLSO', 'CGRLWF', 'CGRLWM', 'CGRLWO']",MC873,,,False
60046,BLUE,7295.0,,2025-11-24,"['EBULWX', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMO', 'EBULMF', 'EBULMM', 'EBULWZ', 'EBULEO', 'EBULOO']",ME704,,,False
16744,GREY,603.0,,2025-11-26,"['CGYLOO', 'CGYLSF', 'CGYLSM', 'CGYLSO', 'CGYLWF', 'CGYLWM', 'CGYLWO']",16744,,,False
MT6001,BLUE,1154.0,,2025-11-26,"['EBULMM', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMO', 'EBULMF', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME998,,,False
31006,RED,906.0,,2025-11-26,"['CRDLSO', 'CRDLSF', 'CRDLSM', 'CRDLWO', 'CRDLWF', 'CRDLWM', 'CRDLOO', 'CRDLPO', 'CRDLMO']",MC983,,,False
31007,RED,1131.0,,2025-11-26,"['CRDLSO', 'CRDLSF', 'CRDLSM', 'CRDLWO', 'CRDLWF', 'CRDLWM', 'CRDLOO', 'CRDLPO', 'CRDLMO']",MC984,,,False
40029,GREEN,1920.0,,2025-11-26,"['EGRLMO', 'EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ', 'EGRLEZ', 'EGRLPO']",ME921,,,False
40028,GREEN,1495.0,,2025-12-01,"['EGRLEO', 'EGRLEZ', 'EGRLFF', 'EGRLFM', 'EGRLFO', 'EGRLFW', 'EGRLFZ', 'EGRLMF', 'EGRLMM', 'EGRLMO', 'EGRLOO', 'EGRLPO', 'EGRLWX', 'EGRLWZ']",ME997,,,False
64005,BLUE,4898.0,,2025-12-03,"['OBULEO', 'OBULFO', 'OBULMO', 'OBULOO', 'OBULPO', 'OBULSO', 'OBULWO']",ME923,,,False
34007,RED,1933.0,,2025-12-03,"['ORDLEO', 'ORDLFO', 'ORDLMF', 'ORDLMO', 'ORDLOO', 'ORDLPO', 'ORDLSO', 'ORDLWO']",ME922,,,False
220,UV,1575.0,,2025-12-06,"['EUVLFO', 'EUVLOO']",SLF,,,False
0052,OPTICAL BRIGHTNER,1254.0,,2025-12-06,"['EOBLMO', 'EOBLOO']",ME963,,,False
MT15019,MT BROWN,1985.0,,2025-12-06,"['EBWLEO', 'EBWLFF', 'EBWLFM', 'EBWLFO', 'EBWLFW', 'EBWLMF', 'EBWLMM', 'EBWLMO', 'EBWLMX', 'EBWLOO', 'EBWLWX', 'EBWLWZ']",ME959,,,False
61002,BLUE,1456.0,,2025-12-13,"['CBUHOO', 'CBUHSF', 'CBUHSM', 'CBUHSO', 'CBUHWF', 'CBUHWM', 'CBUHWO']",MC987,,,False
91712,BROWN,1659.0,,2025-12-16,"['CBWLOO', 'CBWLSF', 'CBWLSM', 'CBWLSO', 'CBWLSX', 'CBWLWF', 'CBWLWM', 'CBWLWO']",MC142,,,False
61708,BLUE,1268.25,,2026-01-01,"['CBUCOO', 'CBUCSF', 'CBUCSM', 'CBUCSO', 'CBUCWF', 'CBUCWM', 'CBUCWO']",MC541,,,False
30040,RED,3343.0,,2026-01-06,"['ERDLEO', 'ERDLEZ', 'ERDLFF', 'ERDLFM', 'ERDLFO', 'ERDLFW', 'ERDLMF', 'ERDLMM', 'ERDLMO', 'ERDLOO', 'ERDLPZ', 'ERDLWX', 'ERDLWZ']",ME978,,,False
31515,RED,2023.5,,2026-03-19,"['CRDHOO', 'CRDHSF', 'CRDHSM', 'CRDHSO', 'CRDHWF', 'CRDHWM', 'CRDHWO']",,,,False
MT14021,BROWN,1665.0,,2025-12-06,"['EBWLEO', 'EBWLFF', 'EBWLFM', 'EBWLFO', 'EBWLFW', 'EBWLMF', 'EBWLMM', 'EBWLMO', 'EBWLMX', 'EBWLOO', 'EBWLWX', 'EBWLWZ']",ME960,,,False
41713,GREEN,2189.0,,2025-12-22,"['CGRLOO', 'CGRLOX', 'CGRLPX', 'CGRLSF', 'CGRLSM', 'CGRLSO', 'CGRLWF', 'CGRLWM', 'CGRLWO']",MC1052,,,False
86004,TP PINK,3990.0,,2025-12-06,"['CPKLMO', 'CPKLOO', 'CPKLSF', 'CPKLSM', 'CPKLSO', 'CPKLWF', 'CPKLWM', 'CPKLWO']",MC1030,,,False
91713,BROWN,2589.0,,2025-12-22,"['CBWLSO', 'CBWLSF', 'CBWLSM', 'CBWLWO', 'CBWLWF', 'CBWLWM', 'CBWLOO', 'CBWLSX']",MC1054,,,False
ADV001,SLIP,518.0,,2025-12-08,"['EABLFO', 'EABLOO']",ME1022,,,False
MT2001,WHITE,969.0,,2025-12-09,"['EWHLEO', 'EWHLFM', 'EWHLFO', 'EWHLMM', 'EWHLMO', 'EWHLMX', 'EWHLOO', 'EWHLPO', 'EWHLWX', 'EWHLWZ']",ME958,,,False
40002,GREEN,8191.0,,2025-12-18,"['EGRLEO', 'EGRLEZ', 'EGRLFF', 'EGRLFM', 'EGRLFO', 'EGRLFW', 'EGRLFZ', 'EGRLMF', 'EGRLMM', 'EGRLMO', 'EGRLOO', 'EGRLPO', 'EGRLWX', 'EGRLWZ']",ME1000,,,False
50003,YELLOW,2765.0,,2025-12-18,"['EYLLFO', 'EYLLFW', 'EYLLFF', 'EYLLFM', 'EYLLMO', 'EYLLMF', 'EYLLMM', 'EYLLWX', 'EYLLWZ', 'EYLLEO', 'EYLLOO', 'EYLLPO']",ME1041,,,False
60049,BLUE,1236.0,,2025-12-18,"['EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMO', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME1038,,,False
61401,BLUE,4401.0,,2025-12-18,"['CBUHOO', 'CBUHSF', 'CBUHSM', 'CBUHSO', 'CBUHWF', 'CBUHWM', 'CBUHWO']",61401,,,False
20030,IVORY,3611.0,,2025-12-18,"['EWHLEO', 'EWHLFM', 'EWHLFO', 'EWHLMM', 'EWHLMO', 'EWHLMX', 'EWHLOO', 'EWHLPO', 'EWHLWX', 'EWHLWZ']",ME1042,,,False
61016N,BLUE,825.0,,2025-12-18,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",61016,,,False
86702,PINK,1539.0,,2025-12-18,"['CPKLMO', 'CPKLOO', 'CPKLSF', 'CPKLSM', 'CPKLSO', 'CPKLWF', 'CPKLWM', 'CPKLWO']",MC1053,,,False
17001,GREY,1545.0,,2025-12-19,['SGYLMO'],MS748,,,False
80016,VIOLET,7347.0,,2025-12-19,"['EVLLMO', 'EVLLFO', 'EVLLFW', 'EVLLFF', 'EVLLFM', 'EVLLMF', 'EVLLMM', 'EVLLWX', 'EVLLWZ', 'EVLLEO', 'EVLLOO']",ME1047,,,False
85005,PINK,1235.0,,2025-12-19,"['EPKLMO', 'EPKLFO', 'EPKLFW', 'EPKLFF', 'EPKLFM', 'EPKLMF', 'EPKLMM', 'EPKLWX', 'EPKLWZ', 'EPKLEO', 'EPKLOO', 'EPKLMX']",ME1048,,,False
MT1501,GREY,1579.0,,2025-12-20,"['EGYLMM', 'EGYLFO', 'EGYLFW', 'EGYLFF', 'EGYLFM', 'EGYLMO', 'EGYLMF', 'EGYLWX', 'EGYLWZ', 'EGYLEO', 'EGYLOO']",ME1065,,,False
15083,GREY,1592.0,,2025-12-20,"['EGYLEO', 'EGYLFF', 'EGYLFM', 'EGYLFO', 'EGYLFW', 'EGYLMF', 'EGYLMM', 'EGYLMO', 'EGYLOO', 'EGYLWX', 'EGYLWZ']",ME7435,,,False
PF103,FILLER,2468.0,,2025-12-20,"['EFLLFO', 'EFLLMO', 'EFLLOO']",PF103,,,False
TP4001,F GREEN,7020.0,,2025-12-20,"['CGRHOO', 'CGRHSF', 'CGRHSM', 'CGRHSO', 'CGRHWF', 'CGRHWM', 'CGRHWO']",TP4001,,,False
60050,BLUE,1267.0,,2025-12-20,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME1059,,,False
31901,TP RED,1398.0,,2025-12-20,"['CRDLMO', 'CRDLOO', 'CRDLPO', 'CRDLSF', 'CRDLSM', 'CRDLSO', 'CRDLWF', 'CRDLWM', 'CRDLWO']",31901,,,False
60052,BLUE,7866.0,,2025-12-20,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME1058,,,False
ADV005,GLOW IN DARK,2753.0,,2025-12-20,"['EOLFO', 'EOLMO', 'EOLOO']",ME519,,,False
61005,TP BLUE,901.0,,2025-12-22,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",MC1028,,,False
86003,TP LIGHT PINK,444.0,,2025-12-22,"['CPKLMO', 'CPKLOO', 'CPKLSF', 'CPKLSM', 'CPKLSO', 'CPKLWF', 'CPKLWM', 'CPKLWO']",MC1029,,,False
51004,TP YELLOW,1551.0,,2025-12-22,"['CYLLMO', 'CYLLOO', 'CYLLPO', 'CYLLSF', 'CYLLSM', 'CYLLSO', 'CYLLWF', 'CYLLWM', 'CYLLWO']",MC1027,,,False
20031,WHITE,1407.0,,2025-12-22,"['EWHLEO', 'EWHLFM', 'EWHLFO', 'EWHLMM', 'EWHLMO', 'EWHLMX', 'EWHLOO', 'EWHLPO', 'EWHLWX', 'EWHLWZ']",ME1055,,,False
20035,IVORY,1273.0,,2025-12-22,"['EWHLEO', 'EWHLFM', 'EWHLFO', 'EWHLMM', 'EWHLMO', 'EWHLMX', 'EWHLOO', 'EWHLPO', 'EWHLWX', 'EWHLWZ']",ME1056,,,False
90009,BROWN,1837.0,,2025-12-23,"['EBWLMO', 'EBWLFO', 'EBWLFW', 'EBWLFF', 'EBWLFM', 'EBWLMF', 'EBWLMM', 'EBWLWX', 'EBWLWZ', 'EBWLEO', 'EBWLOO', 'EBWLMX']",ME1072,,,False
20036,WHITE,1148.0,,2025-12-25,"['EWHLFO', 'EWHLFM', 'EWHLMO', 'EWHLMM', 'EWHLWX', 'EWHLWZ', 'EWHLEO', 'EWHLOO', 'EWHLPO', 'EWHLMX']",ME71,,,False
20037,WHITE,991.0,,2025-12-25,"['EWHLMO', 'EWHLFO', 'EWHLFM', 'EWHLMM', 'EWHLWX', 'EWHLWZ', 'EWHLEO', 'EWHLOO', 'EWHLPO', 'EWHLMX']",ME1089,,,False
20041,WHITE,1114.0,,2025-12-25,"['EWHLFO', 'EWHLFM', 'EWHLMO', 'EWHLMM', 'EWHLWX', 'EWHLWZ', 'EWHLEO', 'EWHLOO', 'EWHLPO', 'EWHLMX']",ME761,,,False
20199,WHITE,958.0,,2025-12-25,"['EWHLEO', 'EWHLFM', 'EWHLFO', 'EWHLMM', 'EWHLMO', 'EWHLMX', 'EWHLOO', 'EWHLPO', 'EWHLWX', 'EWHLWZ']",20199,,,False
70096,ORANGE,4871.0,,2026-01-29,"['EORLEO', 'EORLFF', 'EORLFM', 'EORLFO', 'EORLFW', 'EORLMF', 'EORLMM', 'EORLMO', 'EORLOO', 'EORLWO', 'EORLWX', 'EORLWZ']",ME283,,,False
31001,RED,1319.5,,2025-03-25,"['CRDCSO', 'CRDCSF', 'CRDCSM', 'CRDCWO', 'CRDCWF', 'CRDCWM', 'CRDCOO']",,,,False
60047,BLUE,1199.0,,2025-12-08,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME969,,,False
60008N,BLUE,1287.0,,2025-12-08,"['EBULEO', 'EBULFF', 'EBULFM', 'EBULFO', 'EBULFW', 'EBULMF', 'EBULMM', 'EBULMO', 'EBULOO', 'EBULWX', 'EBULWZ']",ME968,,,False
60048,BLUE,1287.0,,2025-12-08,"['EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMO', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME968,,,False
20029,WHITE,1221.0,,2025-12-22,"['EWHLEO', 'EWHLFM', 'EWHLFO', 'EWHLMM', 'EWHLMO', 'EWHLMX', 'EWHLOO', 'EWHLPO', 'EWHLWX', 'EWHLWZ']",ME1007,,,False
61701,BLUE,4642.0,,2025-12-27,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",MC1109,,,False
61702,BLUE,1412.0,,2025-12-27,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",MC1112,,,False
71701,ORANGE,2204.0,,2025-12-27,"['CORLOO', 'CORLSF', 'CORLSM', 'CORLSO', 'CORLWF', 'CORLWM', 'CORLWO']",MC1113,,,False
31705,RED,1374.0,,2025-12-27,"['CRDLMO', 'CRDLOO', 'CRDLPO', 'CRDLSF', 'CRDLSM', 'CRDLSO', 'CRDLWF', 'CRDLWM', 'CRDLWO']",MC1107,,,False
41721,GREEN,864.0,,2025-12-27,"['CGRLOO', 'CGRLOX', 'CGRLPX', 'CGRLSF', 'CGRLSM', 'CGRLSO', 'CGRLWF', 'CGRLWM', 'CGRLWO']",MC1108,,,False
91715,BROWN,5114.0,,2026-01-15,"['CBWLOO', 'CBWLSF', 'CBWLSM', 'CBWLSO', 'CBWLSX', 'CBWLWF', 'CBWLWM', 'CBWLWO']",MC1104,,,False
31020,RED,930.39,,2025-03-25,"['CRDHSO', 'CRDHSF', 'CRDHSM', 'CRDHWO', 'CRDHWF', 'CRDHWM', 'CRDHOO']",,,,False
91011,BROWN,1186.0,,2025-12-27,"['CBWLOO', 'CBWLSF', 'CBWLSM', 'CBWLSO', 'CBWLSX', 'CBWLWF', 'CBWLWM', 'CBWLWO']",MC930,,,False
91714,BROWN,2204.0,,2025-12-27,"['CBWLOO', 'CBWLSF', 'CBWLSM', 'CBWLSO', 'CBWLSX', 'CBWLWF', 'CBWLWM', 'CBWLWO']",MC1105,,,False
91009,BROWN,564.0,,2025-12-27,"['CBWLOO', 'CBWLSF', 'CBWLSM', 'CBWLSO', 'CBWLSX', 'CBWLWF', 'CBWLWM', 'CBWLWO']",MC2927,,,False
64006,BLUE,1297.0,,2026-03-06,"['OBULEO', 'OBULFO', 'OBULMO', 'OBULOO', 'OBULPO', 'OBULSO', 'OBULWO']",64006,,,False
90016,BROWN,2498.0,,2026-01-30,"['EBWLEO', 'EBWLFF', 'EBWLFM', 'EBWLFO', 'EBWLFW', 'EBWLMF', 'EBWLMM', 'EBWLMO', 'EBWLMX', 'EBWLOO', 'EBWLWX', 'EBWLWZ']",ME1173,,,False
ADV0101,ATAR,2326.0,,2026-01-03,['CATLOO'],ADV0101,,,False
33001,RED PANTONE 18-1760,1406.0,,2026-01-03,"['VRDLEO', 'VRDLFO', 'VRDLMO', 'VRDLOO', 'VRDLSF', 'VRDLSO', 'VRDLWO', 'VRDLWZ']",MV1166,,,False
53003,YELLOW PANTONE 14-0951,2613.0,,2026-01-03,"['VYLLEO', 'VYLLFO', 'VYLLMO', 'VYLLOO', 'VYLLSF', 'VYLLSO', 'VYLLWO', 'VYLLWZ']",MV1165,,,False
43002,GREEN PANTONE 14-0442,1441.0,,2026-01-03,"['VGRLEO', 'VGRLFO', 'VGRLMO', 'VGRLOO', 'VGRLSF', 'VGRLSO', 'VGRLWO', 'VGRLWZ']",MV1164,,,False
ADV0770,FR ADDITIVE,1735.0,,2026-01-05,"['EFRLMO', 'EFRLOO']",ADV0770,,,False
50017,YELLOW PANTONE 136C,4188.0,,2026-01-05,"['EYLLEO', 'EYLLFF', 'EYLLFM', 'EYLLFO', 'EYLLFW', 'EYLLMF', 'EYLLMM', 'EYLLMO', 'EYLLOO', 'EYLLPO', 'EYLLWX', 'EYLLWZ']",ME1080,,,False
30043,RED,2678.0,,2026-01-05,"['ERDLMO', 'ERDLFO', 'ERDLFW', 'ERDLFF', 'ERDLFM', 'ERDLMF', 'ERDLMM', 'ERDLWX', 'ERDLWZ', 'ERDLEO', 'ERDLOO', 'ERDLEZ', 'ERDLPZ']",ME1079,,,False
52002,YELLOW,7170.0,,2026-01-05,"['SYLLMO', 'SYLLMF', 'SYLLMM', 'SYLLOF', 'SYLLOM', 'SYLLOO']",MO1121,,,False
52003,YELLOW,7382.0,,2026-01-05,"['SYLLMO', 'SYLLMF', 'SYLLMM', 'SYLLOF', 'SYLLOM', 'SYLLOO']",MO1120,,,False
31701,RED,1759.0,,2026-01-05,"['CRDLMO', 'CRDLOO', 'CRDLPO', 'CRDLSF', 'CRDLSM', 'CRDLSO', 'CRDLWF', 'CRDLWM', 'CRDLWO']",SLF,,,False
42003,GREEN,4932.0,,2026-01-05,"['SGRLMO', 'SGRLMF', 'SGRLMM', 'SGRLOF', 'SGRLOM', 'SGRLOO']",MO1122,,,False
61242,BLUE,4120.0,,2026-01-05,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",SLF,,,False
60054,BLUE 3105C,1533.0,,2026-02-05,"['EBULEO', 'EBULFF', 'EBULFM', 'EBULFO', 'EBULFW', 'EBULMF', 'EBULMM', 'EBULMO', 'EBULOO', 'EBULWX', 'EBULWZ']",ME1077,,PANTONE 3105C,False
44004,GREEN,2024.0,,2026-01-06,"['OGRLMO', 'OGRLPO', 'OGRLFO', 'OGRLWO', 'OGRLSO', 'OGRLEO', 'OGRLOO', 'OGRLMX']",40094,,,False
41004,GREEN,2323.0,,2026-01-06,"['CGRHSO', 'CGRHSF', 'CGRHSM', 'CGRHWO', 'CGRHWF', 'CGRHWM', 'CGRHOO']",MC1178,,,False
91012,BROWN,1703.0,,2026-01-06,"['CBWLSO', 'CBWLSF', 'CBWLSM', 'CBWLWO', 'CBWLWF', 'CBWLWM', 'CBWLOO', 'CBWLSX']",MC1180,,,False
60056,BLUE,1444.0,,2026-01-08,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME1174,,,False
10001,BLACK,954.0,,2026-01-08,"['EBLLMO', 'EBLLEO', 'EBLLOO', 'EBLLFO', 'EBLLWX', 'EBLLWZ', 'EBLLSO', 'EBLLPO']",ME1175,,,False
402020,BEIGE COMPOUND,3013.0,NOTE PP110-740TEFMER  AND PPCP NATURAL-PP 348,2026-01-08,"['OBWLEO', 'OBWLFO', 'OBWLMO', 'OBWLOO', 'OBWLPO', 'OBWLSO', 'OBWLWO']",SMPP,,,False
64007,BLUE,3411.0,,2026-01-08,"['OBULMO', 'OBULPO', 'OBULFO', 'OBULWO', 'OBULSO', 'OBULEO', 'OBULOO']",MP932,,,False
33002,RED,1838.0,,2026-01-09,"['VRDLEO', 'VRDLFO', 'VRDLMO', 'VRDLOO', 'VRDLSF', 'VRDLSO', 'VRDLWO', 'VRDLWZ']",MV1153,,,False
65006,VIOLET,4448.0,,2026-01-10,"['EVLLEO', 'EVLLFF', 'EVLLFM', 'EVLLFO', 'EVLLFW', 'EVLLMF', 'EVLLMM', 'EVLLMO', 'EVLLOO', 'EVLLWX', 'EVLLWZ']",65006,,,False
60199N,BLUE,5581.0,,2026-01-10,"['EBULEO', 'EBULFF', 'EBULFM', 'EBULFO', 'EBULFW', 'EBULMF', 'EBULMM', 'EBULMO', 'EBULOO', 'EBULWX', 'EBULWZ']",60199N,,,False
18001,GREY,663.0,,2026-01-10,"['VGYLMO', 'VGYLFO', 'VGYLWZ', 'VGYLWO', 'VGYLSO', 'VGYLEO', 'VGYLOO']",MT1189,,,False
16713,GREY,4087.0,,2026-01-16,"['CGYCOO', 'CGYCSF', 'CGYCSM', 'CGYCSO', 'CGYCWF', 'CGYCWM', 'CGYCWO']",MC540,,,False
16006,GREY,4628.0,,2026-02-13,"['CGYHOO', 'CGYHSF', 'CGYHSM', 'CGYHSO', 'CGYHWF', 'CGYHWM', 'CGYHWO']",MC1179,,,False
20043,WHITE,1553.0,,2026-01-13,"['EWHLMO', 'EWHLFO', 'EWHLFM', 'EWHLMM', 'EWHLWX', 'EWHLWZ', 'EWHLEO', 'EWHLOO', 'EWHLPO', 'EWHLMX']",ME1186,,,False
91097,BROWN,3969.0,,2026-01-13,"['CBWLOO', 'CBWLSF', 'CBWLSM', 'CBWLSO', 'CBWLSX', 'CBWLWF', 'CBWLWM', 'CBWLWO']",MC428,,,False
91596,BROWN,1659.0,,2026-01-14,"['CBWLOO', 'CBWLSF', 'CBWLSM', 'CBWLSO', 'CBWLSX', 'CBWLWF', 'CBWLWM', 'CBWLWO']",MC41,,,False
60055,BLUE 3125C,1533.0,,2026-02-05,"['EBULEO', 'EBULFF', 'EBULFM', 'EBULFO', 'EBULFW', 'EBULMF', 'EBULMM', 'EBULMO', 'EBULOO', 'EBULWX', 'EBULWZ']",ME1078,,PANTONE 3125C,False
31022,RED,1302.39,,2025-03-25,"['CRDHSO', 'CRDHSF', 'CRDHSM', 'CRDHWO', 'CRDHWF', 'CRDHWM', 'CRDHOO']",,,,False
41705,GREEN,5709.0,,2025-12-27,"['CGRLOO', 'CGRLOX', 'CGRLPX', 'CGRLSF', 'CGRLSM', 'CGRLSO', 'CGRLWF', 'CGRLWM', 'CGRLWO']",MC1110,,,False
20042,WHITE,2314.0,,2025-12-27,"['EWHLMO', 'EWHLFO', 'EWHLFM', 'EWHLMM', 'EWHLWX', 'EWHLWZ', 'EWHLEO', 'EWHLOO', 'EWHLPO', 'EWHLMX']",ME1090,,,False
24002,WHITE,2285.0,,2025-12-27,"['OWHLEO', 'OWHLFO', 'OWHLMO', 'OWHLOO', 'OWHLPO', 'OWHLSO', 'OWHLWO']",MP990,,,False
61785,BLUE,1025.0,,2026-01-01,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",61785,,,False
30042,RED,1812.0,,2026-01-01,"['ERDLEO', 'ERDLEZ', 'ERDLFF', 'ERDLFM', 'ERDLFO', 'ERDLFW', 'ERDLMF', 'ERDLMM', 'ERDLMO', 'ERDLOO', 'ERDLPZ', 'ERDLWX', 'ERDLWZ']",ME1154,,,False
60053,BLUE,1645.0,,2026-01-01,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME1155,,,False
18002,GREY,1584.0,,2026-01-01,"['VGYLMO', 'VGYLFO', 'VGYLWZ', 'VGYLWO', 'VGYLSO', 'VGYLEO', 'VGYLOO']",MV1159,,,False
93002,BROWN PANTONE 19-1220 TCX,3103.0,,2026-01-01,"['VBWLEF', 'VBWLEO', 'VBWLFF', 'VBWLFO', 'VBWLMO', 'VBWLOO', 'VBWLSF', 'VBWLSO', 'VBWLWO', 'VBWLWZ']",MV1158,,,False
ADV105,IMPACT MODIFIER,220.0,,2026-01-02,"['EOCFM', 'EOCFO', 'EOCOO']",ME1167,,,False
51706,YELLOW,1604.0,,2026-01-02,"['CYLLMO', 'CYLLOO', 'CYLLPO', 'CYLLSF', 'CYLLSM', 'CYLLSO', 'CYLLWF', 'CYLLWM', 'CYLLWO']",51706,,,False
61652,BLUE,1398.0,,2026-01-02,"['CBUHOO', 'CBUHSF', 'CBUHSM', 'CBUHSO', 'CBUHWF', 'CBUHWM', 'CBUHWO']",61652,,,False
50018,YELLOW,1392.0,,2026-01-13,"['EYLLEO', 'EYLLFF', 'EYLLFM', 'EYLLFO', 'EYLLFW', 'EYLLMF', 'EYLLMM', 'EYLLMO', 'EYLLOO', 'EYLLPO', 'EYLLWX', 'EYLLWZ']",ME1068,,,False
70012,ORANGE,5172.0,,2026-01-14,"['EORLWX', 'EORLFO', 'EORLFW', 'EORLFF', 'EORLFM', 'EORLMO', 'EORLMF', 'EORLMM', 'EORLWZ', 'EORLEO', 'EORLOO', 'EORLWO']",ME530,,,False
41702,GREEN,2187.0,,2026-02-09,"['CGRLOO', 'CGRLOX', 'CGRLPX', 'CGRLSF', 'CGRLSM', 'CGRLSO', 'CGRLWF', 'CGRLWM', 'CGRLWO']",41702,,,False
90017,BROWN,1180.0,,2026-02-09,"['EBWLEO', 'EBWLFF', 'EBWLFM', 'EBWLFO', 'EBWLFW', 'EBWLMF', 'EBWLMM', 'EBWLMO', 'EBWLMX', 'EBWLOO', 'EBWLWX', 'EBWLWZ']",ME528,,,False
30044,RED,1380.0,,2026-02-11,"['ERDLEO', 'ERDLEZ', 'ERDLFF', 'ERDLFM', 'ERDLFO', 'ERDLFW', 'ERDLMF', 'ERDLMM', 'ERDLMO', 'ERDLOO', 'ERDLPZ', 'ERDLWX', 'ERDLWZ']",ME523,,,False
16117,GREY,4252.39,,2025-11-18,"['CGYHOO', 'CGYHSF', 'CGYHSM', 'CGYHSO', 'CGYHWF', 'CGYHWM', 'CGYHWO']",,,,False
24003,IVORY,3084.0,,2025-12-27,"['OWHLEO', 'OWHLFO', 'OWHLMO', 'OWHLOO', 'OWHLPO', 'OWHLSO', 'OWHLWO']",MP992,,,False
91048,BROWN,2592.39,,2026-01-14,"['CBWHOO', 'CBWHSF', 'CBWHSM', 'CBWHSO', 'CBWHWF', 'CBWHWM', 'CBWHWO']",,,,False
60057,BLUE,1479.0,,2026-03-06,"['EBULEO', 'EBULFF', 'EBULFM', 'EBULFO', 'EBULFW', 'EBULMF', 'EBULMM', 'EBULMO', 'EBULOO', 'EBULWX', 'EBULWZ']",SLF,,,False
86228,PINK,3498.0,,2026-01-14,"['CPKLMO', 'CPKLOO', 'CPKLSF', 'CPKLSM', 'CPKLSO', 'CPKLWF', 'CPKLWM', 'CPKLWO']",86228,,,False
31706,RED,1254.0,,2026-01-14,"['CRDLMO', 'CRDLOO', 'CRDLPO', 'CRDLSF', 'CRDLSM', 'CRDLSO', 'CRDLWF', 'CRDLWM', 'CRDLWO']",MC386,,,False
19003,GREY,1554.0,,2026-01-15,"['OGYLMO', 'OGYLPO', 'OGYLFO', 'OGYLWO', 'OGYLSO', 'OGYLEO', 'OGYLOO']",MO1199,,,False
16518,GREY,2219.0,,2026-01-15,"['CGYLMO', 'CGYLOO', 'CGYLSF', 'CGYLSM', 'CGYLSO', 'CGYLWF', 'CGYLWM', 'CGYLWO']",MC1049,,,False
16519,GREY,1669.0,,2026-01-15,"['CGYLMO', 'CGYLOO', 'CGYLSF', 'CGYLSM', 'CGYLSO', 'CGYLWF', 'CGYLWM', 'CGYLWO']",MC1050,,,False
16520,GREY,1669.0,,2026-01-15,"['CGYLMO', 'CGYLOO', 'CGYLSF', 'CGYLSM', 'CGYLSO', 'CGYLWF', 'CGYLWM', 'CGYLWO']",MC1051,,,False
86007,PINK,748.0,,2026-01-29,"['CPKLSO', 'CPKLSF', 'CPKLSM', 'CPKLWO', 'CPKLWF', 'CPKLWM', 'CPKLOO', 'CPKLMO']",MC1253,,,False
44005,GREEN,2687.0,,2026-01-16,"['OGRLFO', 'OGRLPO', 'OGRLMO', 'OGRLWO', 'OGRLSO', 'OGRLEO', 'OGRLOO', 'OGRLMX']",MP1198,,,False
